,player type,player,result
15370,"smart 2: 2, 0.6",2,turned flower
15371,"smart 2: 2, 0.6",2,turned flower
15372,"smart 2: 2, 0.6",2,lose challange
15373,"smart 2: 0, 0.4",1,self lose challange
15374,approx q learning,0,self lose challange
15375,approx q learning,0,turned flower
15376,approx q learning,0,turned flower
15377,approx q learning,0,lose game
15378,"smart 2: 0, 0.6",3,turned flower
15379,"smart 2: 0, 0.6",3,turned flower
15380,"smart 2: 0, 0.6",3,turned flower
15381,"smart 2: 0, 0.6",3,lose challange
15382,"smart 2: 0, 0.4",1,turned flower
15383,"smart 2: 0, 0.4",1,win challange
15384,"smart 2: 0, 0.6",3,self lose challange
15385,"smart 2: 0, 0.4",1,turned flower
15386,"smart 2: 0, 0.4",1,win challange
15387,"smart 2: 0, 0.4",1,turned flower
15388,"smart 2: 0, 0.4",1,self lose challange
15389,approx q learning,0,turned flower
15390,approx q learning,0,turned flower
15391,approx q learning,0,lose challange
15392,"smart 2: 0, 0.4",1,turned flower
15393,"smart 2: 0, 0.4",1,turned flower
15394,"smart 2: 0, 0.4",1,lose challange
15395,"smart 2: 0, 0.4",1,turned flower
15396,"smart 2: 0, 0.4",1,self lose challange
15397,"smart 2: 0, 0.4",1,turned flower
15398,"smart 2: 0, 0.4",1,turned flower
15399,"smart 2: 0, 0.4",1,lose game
15400,"smart 2: 2, 0.6",2,self lose challange
15401,"smart 2: 2, 0.6",2,turned flower
15402,"smart 2: 2, 0.6",2,turned flower
15403,"smart 2: 2, 0.6",2,turned flower
15404,"smart 2: 2, 0.6",2,lose challange
15405,approx q learning,0,turned flower
15406,approx q learning,0,lose challange
15407,approx q learning,0,turned flower
15408,approx q learning,0,turned flower
15409,approx q learning,0,win challange
15410,"smart 2: 0, 0.6",3,turned flower
15411,"smart 2: 0, 0.6",3,turned flower
15412,"smart 2: 0, 0.6",3,win challange
15413,approx q learning,0,turned flower
15414,approx q learning,0,turned flower
15415,approx q learning,0,lose challange
15416,approx q learning,0,turned flower
15417,approx q learning,0,lose game
15418,"smart 2: 0, 0.6",3,turned flower
15419,"smart 2: 0, 0.6",3,self lose challange
15420,"smart 2: 0, 0.6",3,win challange
15421,"smart 2: 0, 0.4",1,turned flower
15422,"smart 2: 0, 0.4",1,turned flower
15423,"smart 2: 0, 0.4",1,lose challange
15424,"smart 2: 0, 0.4",1,self lose challange
15425,approx q learning,0,turned flower
15426,approx q learning,0,lose challange
15427,approx q learning,0,turned flower
15428,approx q learning,0,lose challange
15429,approx q learning,0,turned flower
15430,approx q learning,0,turned flower
15431,approx q learning,0,turned flower
15432,approx q learning,0,win challange
15433,"smart 2: 2, 0.6",2,self lose challange
15434,"smart 2: 0, 0.4",1,turned flower
15435,"smart 2: 0, 0.4",1,lose challange
15436,approx q learning,0,turned flower
15437,approx q learning,0,lose challange
15438,"smart 2: 0, 0.6",3,self lose challange
15439,"smart 2: 0, 0.4",1,self lose game
15440,approx q learning,0,turned flower
15441,approx q learning,0,win challange
15442,"smart 2: 0, 0.4",1,self lose challange
15443,approx q learning,0,self lose challange
15444,approx q learning,0,turned flower
15445,approx q learning,0,turned flower
15446,approx q learning,0,self lose challange
15447,"smart 2: 0, 0.4",1,self lose challange
15448,"smart 2: 0, 0.4",1,self lose challange
15449,"smart 2: 2, 0.6",2,self lose challange
15450,approx q learning,0,turned flower
15451,approx q learning,0,turned flower
15452,approx q learning,0,turned flower
15453,approx q learning,0,lose challange
15454,"smart 2: 0, 0.6",3,turned flower
15455,"smart 2: 0, 0.6",3,lose challange
15456,approx q learning,0,self lose game
15457,"smart 2: 0, 0.6",3,self lose challange
15458,"smart 2: 2, 0.6",2,turned flower
15459,"smart 2: 2, 0.6",2,lose challange
15460,"smart 2: 2, 0.6",2,turned flower
15461,"smart 2: 2, 0.6",2,turned flower
15462,"smart 2: 2, 0.6",2,win challange
15463,"smart 2: 0, 0.4",1,turned flower
15464,"smart 2: 0, 0.4",1,turned flower
15465,"smart 2: 0, 0.4",1,win challange
15466,"smart 2: 0, 0.6",3,self lose challange
15467,"smart 2: 0, 0.4",1,turned flower
15468,"smart 2: 0, 0.4",1,win challange
15469,"smart 2: 0, 0.6",3,turned flower
15470,"smart 2: 0, 0.6",3,turned flower
15471,"smart 2: 0, 0.6",3,lose challange
15472,"smart 2: 0, 0.4",1,self lose challange
15473,"smart 2: 0, 0.4",1,self lose challange
15474,approx q learning,0,self lose challange
15475,approx q learning,0,self lose challange
15476,"smart 2: 2, 0.6",2,turned flower
15477,"smart 2: 2, 0.6",2,lose challange
15478,"smart 2: 0, 0.6",3,turned flower
15479,"smart 2: 0, 0.6",3,turned flower
15480,"smart 2: 0, 0.6",3,turned flower
15481,"smart 2: 0, 0.6",3,turned flower
15482,"smart 2: 0, 0.6",3,win challange
15483,approx q learning,0,turned flower
15484,approx q learning,0,turned flower
15485,approx q learning,0,turned flower
15486,approx q learning,0,lose challange
15487,approx q learning,0,self lose game
15488,"smart 2: 0, 0.6",3,self lose challange
15489,"smart 2: 0, 0.4",1,self lose challange
15490,"smart 2: 2, 0.6",2,turned flower
15491,"smart 2: 2, 0.6",2,win challange
15492,"smart 2: 0, 0.4",1,turned flower
15493,"smart 2: 0, 0.4",1,turned flower
15494,"smart 2: 0, 0.4",1,lose game
15495,"smart 2: 0, 0.6",3,turned flower
15496,"smart 2: 0, 0.6",3,lose challange
15497,"smart 2: 0, 0.6",3,self lose game
15498,approx q learning,0,turned flower
15499,approx q learning,0,self lose challange
15500,approx q learning,0,turned flower
15501,approx q learning,0,lose challange
15502,approx q learning,0,turned flower
15503,approx q learning,0,turned flower
15504,approx q learning,0,turned flower
15505,approx q learning,0,lose challange
15506,approx q learning,0,turned flower
15507,approx q learning,0,lose game
15508,"smart 2: 0, 0.4",1,turned flower
15509,"smart 2: 0, 0.4",1,self lose challange
15510,"smart 2: 0, 0.6",3,self lose challange
15511,"smart 2: 0, 0.4",1,turned flower
15512,"smart 2: 0, 0.4",1,lose challange
15513,"smart 2: 2, 0.6",2,self lose challange
15514,"smart 2: 0, 0.4",1,turned flower
15515,"smart 2: 0, 0.4",1,lose challange
15516,"smart 2: 0, 0.4",1,turned flower
15517,"smart 2: 0, 0.4",1,turned flower
15518,"smart 2: 0, 0.4",1,lose game
15519,"smart 2: 2, 0.6",2,win challange
15520,"smart 2: 2, 0.6",2,win challange
15521,"smart 2: 0, 0.4",1,turned flower
15522,"smart 2: 0, 0.4",1,self lose challange
15523,approx q learning,0,turned flower
15524,approx q learning,0,self lose challange
15525,"smart 2: 0, 0.4",1,turned flower
15526,"smart 2: 0, 0.4",1,lose challange
15527,approx q learning,0,turned flower
15528,approx q learning,0,turned flower
15529,approx q learning,0,lose challange
15530,"smart 2: 0, 0.6",3,self lose challange
15531,"smart 2: 2, 0.6",2,turned flower
15532,"smart 2: 2, 0.6",2,lose challange
15533,approx q learning,0,turned flower
15534,approx q learning,0,turned flower
15535,approx q learning,0,turned flower
15536,approx q learning,0,turned flower
15537,approx q learning,0,turned flower
15538,approx q learning,0,lose challange
15539,approx q learning,0,turned flower
15540,approx q learning,0,lose game
15541,"smart 2: 0, 0.6",3,turned flower
15542,"smart 2: 0, 0.6",3,turned flower
15543,"smart 2: 0, 0.6",3,turned flower
15544,"smart 2: 0, 0.6",3,lose challange
15545,"smart 2: 0, 0.4",1,turned flower
15546,"smart 2: 0, 0.4",1,turned flower
15547,"smart 2: 0, 0.4",1,lose challange
15548,"smart 2: 0, 0.6",3,turned flower
15549,"smart 2: 0, 0.6",3,turned flower
15550,"smart 2: 0, 0.6",3,lose challange
15551,"smart 2: 0, 0.4",1,self lose game
15552,"smart 2: 0, 0.6",3,turned flower
15553,"smart 2: 0, 0.6",3,win challange
15554,"smart 2: 2, 0.6",2,turned flower
15555,"smart 2: 2, 0.6",2,win challange
15556,"smart 2: 2, 0.6",2,win challange
15557,"smart 2: 0, 0.6",3,self lose challange
15558,"smart 2: 0, 0.4",1,turned flower
15559,"smart 2: 0, 0.4",1,turned flower
15560,"smart 2: 0, 0.4",1,turned flower
15561,"smart 2: 0, 0.4",1,lose challange
15562,"smart 2: 0, 0.4",1,self lose challange
15563,approx q learning,0,turned flower
15564,approx q learning,0,turned flower
15565,approx q learning,0,lose challange
15566,approx q learning,0,turned flower
15567,approx q learning,0,turned flower
15568,approx q learning,0,lose challange
15569,"smart 2: 0, 0.4",1,turned flower
15570,"smart 2: 0, 0.4",1,turned flower
15571,"smart 2: 0, 0.4",1,lose challange
15572,approx q learning,0,turned flower
15573,approx q learning,0,lose challange
15574,"smart 2: 0, 0.4",1,self lose game
15575,approx q learning,0,turned flower
15576,approx q learning,0,lose game
15577,"smart 2: 0, 0.6",3,turned flower
15578,"smart 2: 0, 0.6",3,lose challange
15579,"smart 2: 0, 0.6",3,turned flower
15580,"smart 2: 0, 0.6",3,win challange
15581,"smart 2: 0, 0.6",3,win challange
15582,approx q learning,0,self lose challange
15583,approx q learning,0,self lose challange
15584,approx q learning,0,self lose challange
15585,"smart 2: 0, 0.4",1,self lose challange
15586,approx q learning,0,turned flower
15587,approx q learning,0,lose game
15588,"smart 2: 2, 0.6",2,turned flower
15589,"smart 2: 2, 0.6",2,turned flower
15590,"smart 2: 2, 0.6",2,lose challange
15591,"smart 2: 0, 0.4",1,self lose challange
15592,"smart 2: 2, 0.6",2,self lose challange
15593,"smart 2: 0, 0.4",1,self lose challange
15594,"smart 2: 0, 0.4",1,turned flower
15595,"smart 2: 0, 0.4",1,turned flower
15596,"smart 2: 0, 0.4",1,win challange
15597,"smart 2: 0, 0.6",3,self lose challange
15598,"smart 2: 2, 0.6",2,turned flower
15599,"smart 2: 2, 0.6",2,lose challange
15600,"smart 2: 0, 0.4",1,turned flower
15601,"smart 2: 0, 0.4",1,lose game
15602,"smart 2: 2, 0.6",2,win challange
15603,"smart 2: 2, 0.6",2,win challange
15604,approx q learning,0,turned flower
15605,approx q learning,0,self lose challange
15606,approx q learning,0,self lose challange
15607,approx q learning,0,turned flower
15608,approx q learning,0,self lose challange
15609,"smart 2: 0, 0.6",3,self lose challange
15610,"smart 2: 2, 0.6",2,turned flower
15611,"smart 2: 2, 0.6",2,turned flower
15612,"smart 2: 2, 0.6",2,turned flower
15613,"smart 2: 2, 0.6",2,turned flower
15614,"smart 2: 2, 0.6",2,win challange
15615,approx q learning,0,turned flower
15616,approx q learning,0,lose game
15617,"smart 2: 0, 0.4",1,self lose challange
15618,"smart 2: 0, 0.6",3,self lose challange
15619,"smart 2: 0, 0.6",3,turned flower
15620,"smart 2: 0, 0.6",3,turned flower
15621,"smart 2: 0, 0.6",3,lose challange
15622,"smart 2: 0, 0.4",1,self lose challange
15623,"smart 2: 0, 0.4",1,self lose challange
15624,"smart 2: 0, 0.6",3,self lose game
15625,"smart 2: 2, 0.6",2,turned flower
15626,"smart 2: 2, 0.6",2,win challange
15627,"smart 2: 0, 0.4",1,turned flower
15628,"smart 2: 0, 0.4",1,turned flower
15629,"smart 2: 0, 0.4",1,lose challange
15630,"smart 2: 0, 0.6",3,self lose challange
15631,"smart 2: 0, 0.6",3,turned flower
15632,"smart 2: 0, 0.6",3,lose challange
15633,approx q learning,0,turned flower
15634,approx q learning,0,turned flower
15635,approx q learning,0,lose challange
15636,"smart 2: 0, 0.4",1,self lose challange
15637,"smart 2: 2, 0.6",2,self lose challange
15638,approx q learning,0,turned flower
15639,approx q learning,0,self lose challange
15640,approx q learning,0,self lose challange
15641,approx q learning,0,turned flower
15642,approx q learning,0,turned flower
15643,approx q learning,0,lose game
15644,"smart 2: 0, 0.6",3,turned flower
15645,"smart 2: 0, 0.6",3,turned flower
15646,"smart 2: 0, 0.6",3,lose challange
15647,"smart 2: 2, 0.6",2,turned flower
15648,"smart 2: 2, 0.6",2,turned flower
15649,"smart 2: 2, 0.6",2,lose challange
15650,"smart 2: 0, 0.6",3,turned flower
15651,"smart 2: 0, 0.6",3,win challange
15652,"smart 2: 0, 0.4",1,self lose challange
15653,"smart 2: 0, 0.4",1,turned flower
15654,"smart 2: 0, 0.4",1,turned flower
15655,"smart 2: 0, 0.4",1,win challange
15656,"smart 2: 2, 0.6",2,turned flower
15657,"smart 2: 2, 0.6",2,win challange
15658,"smart 2: 0, 0.4",1,turned flower
15659,"smart 2: 0, 0.4",1,turned flower
15660,"smart 2: 0, 0.4",1,win challange
15661,"smart 2: 0, 0.4",1,turned flower
15662,"smart 2: 0, 0.4",1,lose challange
15663,"smart 2: 2, 0.6",2,self lose challange
15664,approx q learning,0,turned flower
15665,approx q learning,0,turned flower
15666,approx q learning,0,turned flower
15667,approx q learning,0,lose challange
15668,approx q learning,0,turned flower
15669,approx q learning,0,self lose challange
15670,"smart 2: 2, 0.6",2,turned flower
15671,"smart 2: 2, 0.6",2,turned flower
15672,"smart 2: 2, 0.6",2,turned flower
15673,"smart 2: 2, 0.6",2,lose challange
15674,"smart 2: 2, 0.6",2,turned flower
15675,"smart 2: 2, 0.6",2,turned flower
15676,"smart 2: 2, 0.6",2,lose challange
15677,"smart 2: 0, 0.4",1,turned flower
15678,"smart 2: 0, 0.4",1,lose challange
15679,approx q learning,0,turned flower
15680,approx q learning,0,turned flower
15681,approx q learning,0,turned flower
15682,approx q learning,0,turned flower
15683,approx q learning,0,lose challange
15684,"smart 2: 0, 0.4",1,turned flower
15685,"smart 2: 0, 0.4",1,lose challange
15686,approx q learning,0,self lose game
15687,"smart 2: 0, 0.6",3,self lose challange
15688,"smart 2: 0, 0.6",3,self lose challange
15689,"smart 2: 2, 0.6",2,turned flower
15690,"smart 2: 2, 0.6",2,turned flower
15691,"smart 2: 2, 0.6",2,win challange
15692,"smart 2: 0, 0.6",3,self lose challange
15693,"smart 2: 0, 0.6",3,turned flower
15694,"smart 2: 0, 0.6",3,turned flower
15695,"smart 2: 0, 0.6",3,win challange
15696,"smart 2: 2, 0.6",2,turned flower
15697,"smart 2: 2, 0.6",2,turned flower
15698,"smart 2: 2, 0.6",2,win challange
15699,approx q learning,0,turned flower
15700,approx q learning,0,self lose challange
15701,"smart 2: 0, 0.6",3,self lose challange
15702,"smart 2: 0, 0.4",1,turned flower
15703,"smart 2: 0, 0.4",1,self lose challange
15704,approx q learning,0,self lose challange
15705,approx q learning,0,self lose challange
15706,approx q learning,0,turned flower
15707,approx q learning,0,lose game
15708,"smart 2: 0, 0.4",1,self lose challange
15709,"smart 2: 0, 0.4",1,turned flower
15710,"smart 2: 0, 0.4",1,self lose challange
15711,"smart 2: 2, 0.6",2,self lose challange
15712,"smart 2: 0, 0.6",3,self lose challange
15713,"smart 2: 0, 0.6",3,turned flower
15714,"smart 2: 0, 0.6",3,turned flower
15715,"smart 2: 0, 0.6",3,win challange
15716,"smart 2: 0, 0.4",1,turned flower
15717,"smart 2: 0, 0.4",1,win challange
15718,"smart 2: 0, 0.4",1,turned flower
15719,"smart 2: 0, 0.4",1,turned flower
15720,"smart 2: 0, 0.4",1,lose game
15721,"smart 2: 0, 0.6",3,turned flower
15722,"smart 2: 0, 0.6",3,lose challange
15723,"smart 2: 2, 0.6",2,turned flower
15724,"smart 2: 2, 0.6",2,win challange
15725,"smart 2: 0, 0.6",3,turned flower
15726,"smart 2: 0, 0.6",3,win challange
15727,"smart 2: 0, 0.6",3,turned flower
15728,"smart 2: 0, 0.6",3,turned flower
15729,"smart 2: 0, 0.6",3,lose challange
15730,"smart 2: 0, 0.4",1,turned flower
15731,"smart 2: 0, 0.4",1,self lose challange
15732,approx q learning,0,turned flower
15733,approx q learning,0,turned flower
15734,approx q learning,0,lose challange
15735,"smart 2: 2, 0.6",2,turned flower
15736,"smart 2: 2, 0.6",2,turned flower
15737,"smart 2: 2, 0.6",2,lose challange
15738,approx q learning,0,turned flower
15739,approx q learning,0,self lose challange
15740,"smart 2: 0, 0.4",1,turned flower
15741,"smart 2: 0, 0.4",1,turned flower
15742,"smart 2: 0, 0.4",1,lose challange
15743,approx q learning,0,self lose challange
15744,approx q learning,0,turned flower
15745,approx q learning,0,lose game
15746,"smart 2: 0, 0.4",1,turned flower
15747,"smart 2: 0, 0.4",1,self lose challange
15748,"smart 2: 0, 0.6",3,turned flower
15749,"smart 2: 0, 0.6",3,lose challange
15750,"smart 2: 0, 0.4",1,turned flower
15751,"smart 2: 0, 0.4",1,win challange
15752,"smart 2: 0, 0.4",1,turned flower
15753,"smart 2: 0, 0.4",1,lose game
15754,"smart 2: 0, 0.6",3,self lose challange
15755,"smart 2: 0, 0.6",3,win challange
15756,"smart 2: 0, 0.6",3,win challange
15757,approx q learning,0,self lose challange
15758,approx q learning,0,self lose challange
15759,approx q learning,0,turned flower
15760,approx q learning,0,lose challange
15761,"smart 2: 0, 0.4",1,self lose challange
15762,approx q learning,0,turned flower
15763,approx q learning,0,turned flower
15764,approx q learning,0,turned flower
15765,approx q learning,0,lose game
15766,"smart 2: 0, 0.4",1,self lose challange
15767,"smart 2: 0, 0.4",1,self lose challange
15768,"smart 2: 0, 0.4",1,turned flower
15769,"smart 2: 0, 0.4",1,lose game
15770,"smart 2: 0, 0.6",3,self lose challange
15771,"smart 2: 0, 0.6",3,win challange
15772,"smart 2: 2, 0.6",2,self lose challange
15773,"smart 2: 2, 0.6",2,win challange
15774,"smart 2: 2, 0.6",2,turned flower
15775,"smart 2: 2, 0.6",2,win challange
15776,approx q learning,0,turned flower
15777,approx q learning,0,lose challange
15778,"smart 2: 0, 0.4",1,self lose challange
15779,"smart 2: 2, 0.6",2,self lose challange
15780,"smart 2: 0, 0.6",3,self lose challange
15781,approx q learning,0,self lose challange
15782,"smart 2: 0, 0.6",3,turned flower
15783,"smart 2: 0, 0.6",3,lose challange
15784,"smart 2: 2, 0.6",2,turned flower
15785,"smart 2: 2, 0.6",2,turned flower
15786,"smart 2: 2, 0.6",2,lose challange
15787,"smart 2: 0, 0.4",1,turned flower
15788,"smart 2: 0, 0.4",1,turned flower
15789,"smart 2: 0, 0.4",1,turned flower
15790,"smart 2: 0, 0.4",1,lose challange
15791,approx q learning,0,turned flower
15792,approx q learning,0,turned flower
15793,approx q learning,0,turned flower
15794,approx q learning,0,lose challange
15795,"smart 2: 0, 0.6",3,turned flower
15796,"smart 2: 0, 0.6",3,turned flower
15797,"smart 2: 0, 0.6",3,turned flower
15798,"smart 2: 0, 0.6",3,win challange
15799,"smart 2: 0, 0.6",3,turned flower
15800,"smart 2: 0, 0.6",3,turned flower
15801,"smart 2: 0, 0.6",3,turned flower
15802,"smart 2: 0, 0.6",3,win challange
15803,"smart 2: 0, 0.4",1,self lose challange
