,player type,player,result
8879,"smart 2: 0, 0.6",3,turned flower
8880,"smart 2: 0, 0.6",3,self lose challange
8881,"smart 2: 0, 0.6",3,turned flower
8882,"smart 2: 0, 0.6",3,turned flower
8883,"smart 2: 0, 0.6",3,lose challange
8884,"smart 2: 0, 0.4",1,turned flower
8885,"smart 2: 0, 0.4",1,lose game
8886,"smart 2: 0, 0.6",3,self lose game
8887,"smart 2: 2, 0.6",2,turned flower
8888,"smart 2: 2, 0.6",2,lose challange
8889,"smart 2: 2, 0.6",2,self lose challange
8890,"smart 2: 2, 0.6",2,win challange
8891,"smart 2: 2, 0.6",2,win challange
8892,"smart 2: 0, 0.6",3,turned flower
8893,"smart 2: 0, 0.6",3,turned flower
8894,"smart 2: 0, 0.6",3,lose challange
8895,"smart 2: 0, 0.4",1,self lose challange
8896,"smart 2: 0, 0.4",1,self lose challange
8897,"smart 2: 2, 0.6",2,turned flower
8898,"smart 2: 2, 0.6",2,win challange
8899,"smart 2: 2, 0.6",2,turned flower
8900,"smart 2: 2, 0.6",2,turned flower
8901,"smart 2: 2, 0.6",2,lose challange
8902,approx q learning,0,turned flower
8903,approx q learning,0,turned flower
8904,approx q learning,0,win challange
8905,"smart 2: 0, 0.4",1,turned flower
8906,"smart 2: 0, 0.4",1,turned flower
8907,"smart 2: 0, 0.4",1,turned flower
8908,"smart 2: 0, 0.4",1,turned flower
8909,"smart 2: 0, 0.4",1,win challange
8910,"smart 2: 0, 0.4",1,turned flower
8911,"smart 2: 0, 0.4",1,lose challange
8912,approx q learning,0,turned flower
8913,approx q learning,0,turned flower
8914,approx q learning,0,turned flower
8915,approx q learning,0,win challange
8916,"smart 2: 0, 0.4",1,turned flower
8917,"smart 2: 0, 0.4",1,turned flower
8918,"smart 2: 0, 0.4",1,lose challange
8919,approx q learning,0,turned flower
8920,approx q learning,0,lose challange
8921,"smart 2: 0, 0.4",1,self lose challange
8922,"smart 2: 2, 0.6",2,turned flower
8923,"smart 2: 2, 0.6",2,win challange
8924,"smart 2: 0, 0.4",1,turned flower
8925,"smart 2: 0, 0.4",1,turned flower
8926,"smart 2: 0, 0.4",1,turned flower
8927,"smart 2: 0, 0.4",1,win challange
8928,"smart 2: 0, 0.4",1,self lose challange
8929,"smart 2: 0, 0.4",1,turned flower
8930,"smart 2: 0, 0.4",1,lose game
8931,"smart 2: 0, 0.6",3,self lose challange
8932,approx q learning,0,turned flower
8933,approx q learning,0,turned flower
8934,approx q learning,0,turned flower
8935,approx q learning,0,lose challange
8936,approx q learning,0,turned flower
8937,approx q learning,0,turned flower
8938,approx q learning,0,turned flower
8939,approx q learning,0,turned flower
8940,approx q learning,0,lose challange
8941,approx q learning,0,turned flower
8942,approx q learning,0,turned flower
8943,approx q learning,0,win challange
8944,"smart 2: 0, 0.6",3,self lose challange
8945,"smart 2: 2, 0.6",2,self lose challange
8946,"smart 2: 0, 0.6",3,turned flower
8947,"smart 2: 0, 0.6",3,turned flower
8948,"smart 2: 0, 0.6",3,turned flower
8949,"smart 2: 0, 0.6",3,win challange
8950,"smart 2: 0, 0.6",3,turned flower
8951,"smart 2: 0, 0.6",3,lose challange
8952,"smart 2: 0, 0.6",3,turned flower
8953,"smart 2: 0, 0.6",3,lose game
8954,approx q learning,0,win challange
8955,"smart 2: 0, 0.4",1,self lose challange
8956,approx q learning,0,turned flower
8957,approx q learning,0,lose challange
8958,approx q learning,0,turned flower
8959,approx q learning,0,turned flower
8960,approx q learning,0,lose challange
8961,approx q learning,0,turned flower
8962,approx q learning,0,lose challange
8963,approx q learning,0,turned flower
8964,approx q learning,0,turned flower
8965,approx q learning,0,lose game
8966,"smart 2: 2, 0.6",2,turned flower
8967,"smart 2: 2, 0.6",2,win challange
8968,"smart 2: 0, 0.6",3,self lose challange
8969,"smart 2: 0, 0.4",1,self lose challange
8970,"smart 2: 0, 0.6",3,turned flower
8971,"smart 2: 0, 0.6",3,turned flower
8972,"smart 2: 0, 0.6",3,lose challange
8973,"smart 2: 2, 0.6",2,self lose challange
8974,"smart 2: 0, 0.4",1,turned flower
8975,"smart 2: 0, 0.4",1,turned flower
8976,"smart 2: 0, 0.4",1,win challange
8977,"smart 2: 0, 0.4",1,turned flower
8978,"smart 2: 0, 0.4",1,self lose challange
8979,"smart 2: 0, 0.6",3,turned flower
8980,"smart 2: 0, 0.6",3,turned flower
8981,"smart 2: 0, 0.6",3,win challange
8982,"smart 2: 0, 0.6",3,self lose challange
8983,"smart 2: 0, 0.4",1,turned flower
8984,"smart 2: 0, 0.4",1,win challange
8985,"smart 2: 0, 0.4",1,self lose challange
8986,approx q learning,0,turned flower
8987,approx q learning,0,lose challange
8988,"smart 2: 0, 0.6",3,turned flower
8989,"smart 2: 0, 0.6",3,lose challange
8990,"smart 2: 2, 0.6",2,turned flower
8991,"smart 2: 2, 0.6",2,lose challange
8992,"smart 2: 0, 0.4",1,turned flower
8993,"smart 2: 0, 0.4",1,turned flower
8994,"smart 2: 0, 0.4",1,turned flower
8995,"smart 2: 0, 0.4",1,win challange
8996,"smart 2: 2, 0.6",2,turned flower
8997,"smart 2: 2, 0.6",2,win challange
8998,"smart 2: 0, 0.4",1,turned flower
8999,"smart 2: 0, 0.4",1,turned flower
9000,"smart 2: 0, 0.4",1,turned flower
9001,"smart 2: 0, 0.4",1,lose challange
9002,approx q learning,0,turned flower
9003,approx q learning,0,turned flower
9004,approx q learning,0,lose challange
9005,"smart 2: 0, 0.4",1,turned flower
9006,"smart 2: 0, 0.4",1,lose challange
9007,approx q learning,0,turned flower
9008,approx q learning,0,turned flower
9009,approx q learning,0,lose challange
9010,"smart 2: 0, 0.4",1,turned flower
9011,"smart 2: 0, 0.4",1,turned flower
9012,"smart 2: 0, 0.4",1,lose game
9013,"smart 2: 0, 0.6",3,turned flower
9014,"smart 2: 0, 0.6",3,self lose challange
9015,"smart 2: 2, 0.6",2,turned flower
9016,"smart 2: 2, 0.6",2,lose challange
9017,"smart 2: 2, 0.6",2,turned flower
9018,"smart 2: 2, 0.6",2,win challange
9019,approx q learning,0,turned flower
9020,approx q learning,0,lose challange
9021,"smart 2: 0, 0.6",3,self lose challange
9022,"smart 2: 0, 0.4",1,turned flower
9023,"smart 2: 0, 0.4",1,lose challange
9024,"smart 2: 0, 0.4",1,turned flower
9025,"smart 2: 0, 0.4",1,turned flower
9026,"smart 2: 0, 0.4",1,lose challange
9027,approx q learning,0,turned flower
9028,approx q learning,0,turned flower
9029,approx q learning,0,turned flower
9030,approx q learning,0,turned flower
9031,approx q learning,0,turned flower
9032,approx q learning,0,win challange
9033,"smart 2: 0, 0.4",1,turned flower
9034,"smart 2: 0, 0.4",1,turned flower
9035,"smart 2: 0, 0.4",1,turned flower
9036,"smart 2: 0, 0.4",1,turned flower
9037,"smart 2: 0, 0.4",1,turned flower
9038,"smart 2: 0, 0.4",1,turned flower
9039,"smart 2: 0, 0.4",1,lose challange
9040,"smart 2: 2, 0.6",2,self lose challange
9041,"smart 2: 0, 0.4",1,turned flower
9042,"smart 2: 0, 0.4",1,lose game
9043,approx q learning,0,turned flower
9044,approx q learning,0,turned flower
9045,approx q learning,0,lose challange
9046,"smart 2: 0, 0.6",3,turned flower
9047,"smart 2: 0, 0.6",3,turned flower
9048,"smart 2: 0, 0.6",3,win challange
9049,approx q learning,0,turned flower
9050,approx q learning,0,win challange
9051,"smart 2: 0, 0.6",3,self lose challange
9052,"smart 2: 2, 0.6",2,turned flower
9053,"smart 2: 2, 0.6",2,lose challange
9054,"smart 2: 2, 0.6",2,turned flower
9055,"smart 2: 2, 0.6",2,turned flower
9056,"smart 2: 2, 0.6",2,lose challange
9057,"smart 2: 2, 0.6",2,turned flower
9058,"smart 2: 2, 0.6",2,turned flower
9059,"smart 2: 2, 0.6",2,lose challange
9060,"smart 2: 0, 0.4",1,self lose challange
9061,approx q learning,0,turned flower
9062,approx q learning,0,turned flower
9063,approx q learning,0,lose challange
9064,"smart 2: 0, 0.4",1,self lose challange
9065,"smart 2: 0, 0.4",1,turned flower
9066,"smart 2: 0, 0.4",1,self lose challange
9067,"smart 2: 0, 0.4",1,turned flower
9068,"smart 2: 0, 0.4",1,turned flower
9069,"smart 2: 0, 0.4",1,turned flower
9070,"smart 2: 0, 0.4",1,win challange
9071,"smart 2: 2, 0.6",2,turned flower
9072,"smart 2: 2, 0.6",2,win challange
9073,approx q learning,0,turned flower
9074,approx q learning,0,turned flower
9075,approx q learning,0,win challange
9076,"smart 2: 0, 0.6",3,self lose challange
9077,approx q learning,0,turned flower
9078,approx q learning,0,turned flower
9079,approx q learning,0,turned flower
9080,approx q learning,0,win challange
9081,"smart 2: 0, 0.4",1,turned flower
9082,"smart 2: 0, 0.4",1,self lose challange
9083,"smart 2: 0, 0.4",1,self lose challange
9084,"smart 2: 2, 0.6",2,turned flower
9085,"smart 2: 2, 0.6",2,turned flower
9086,"smart 2: 2, 0.6",2,lose challange
9087,approx q learning,0,turned flower
9088,approx q learning,0,turned flower
9089,approx q learning,0,turned flower
9090,approx q learning,0,turned flower
9091,approx q learning,0,turned flower
9092,approx q learning,0,turned flower
9093,approx q learning,0,win challange
9094,approx q learning,0,turned flower
9095,approx q learning,0,turned flower
9096,approx q learning,0,turned flower
9097,approx q learning,0,lose challange
9098,"smart 2: 0, 0.6",3,self lose challange
9099,approx q learning,0,turned flower
9100,approx q learning,0,turned flower
9101,approx q learning,0,turned flower
9102,approx q learning,0,lose challange
9103,approx q learning,0,turned flower
9104,approx q learning,0,turned flower
9105,approx q learning,0,win challange
9106,approx q learning,0,turned flower
9107,approx q learning,0,turned flower
9108,approx q learning,0,turned flower
9109,approx q learning,0,lose challange
9110,approx q learning,0,turned flower
9111,approx q learning,0,turned flower
9112,approx q learning,0,lose challange
9113,"smart 2: 0, 0.4",1,turned flower
9114,"smart 2: 0, 0.4",1,lose challange
9115,approx q learning,0,turned flower
9116,approx q learning,0,lose challange
9117,"smart 2: 0, 0.4",1,self lose challange
9118,"smart 2: 0, 0.4",1,turned flower
9119,"smart 2: 0, 0.4",1,self lose challange
9120,"smart 2: 0, 0.4",1,turned flower
9121,"smart 2: 0, 0.4",1,lose game
9122,"smart 2: 0, 0.6",3,turned flower
9123,"smart 2: 0, 0.6",3,self lose challange
9124,"smart 2: 2, 0.6",2,self lose challange
9125,"smart 2: 2, 0.6",2,self lose challange
9126,"smart 2: 0, 0.6",3,self lose challange
9127,"smart 2: 0, 0.6",3,turned flower
9128,"smart 2: 0, 0.6",3,turned flower
9129,"smart 2: 0, 0.6",3,lose challange
9130,"smart 2: 0, 0.6",3,self lose game
9131,approx q learning,0,self lose game
9132,"smart 2: 0, 0.4",1,self lose challange
9133,"smart 2: 0, 0.4",1,turned flower
9134,"smart 2: 0, 0.4",1,lose challange
9135,"smart 2: 2, 0.6",2,turned flower
9136,"smart 2: 2, 0.6",2,lose challange
9137,"smart 2: 0, 0.4",1,self lose challange
9138,"smart 2: 2, 0.6",2,turned flower
9139,"smart 2: 2, 0.6",2,lose challange
9140,"smart 2: 0, 0.4",1,turned flower
9141,"smart 2: 0, 0.4",1,turned flower
9142,"smart 2: 0, 0.4",1,lose game
9143,approx q learning,0,turned flower
9144,approx q learning,0,turned flower
9145,approx q learning,0,win challange
9146,"smart 2: 2, 0.6",2,turned flower
9147,"smart 2: 2, 0.6",2,lose challange
9148,"smart 2: 0, 0.6",3,self lose challange
9149,"smart 2: 2, 0.6",2,turned flower
9150,"smart 2: 2, 0.6",2,turned flower
9151,"smart 2: 2, 0.6",2,lose game
9152,"smart 2: 0, 0.6",3,win challange
9153,"smart 2: 0, 0.6",3,self lose challange
9154,approx q learning,0,turned flower
9155,approx q learning,0,lose challange
9156,"smart 2: 0, 0.6",3,self lose challange
9157,approx q learning,0,turned flower
9158,approx q learning,0,win challange
9159,"smart 2: 0, 0.6",3,self lose challange
9160,approx q learning,0,turned flower
9161,approx q learning,0,turned flower
9162,approx q learning,0,lose challange
9163,"smart 2: 0, 0.4",1,turned flower
9164,"smart 2: 0, 0.4",1,self lose challange
9165,"smart 2: 0, 0.4",1,turned flower
9166,"smart 2: 0, 0.4",1,turned flower
9167,"smart 2: 0, 0.4",1,lose challange
9168,approx q learning,0,turned flower
9169,approx q learning,0,turned flower
9170,approx q learning,0,turned flower
9171,approx q learning,0,turned flower
9172,approx q learning,0,win challange
9173,"smart 2: 0, 0.6",3,self lose challange
9174,approx q learning,0,turned flower
9175,approx q learning,0,turned flower
9176,approx q learning,0,lose challange
9177,"smart 2: 0, 0.6",3,turned flower
9178,"smart 2: 0, 0.6",3,lose challange
9179,approx q learning,0,turned flower
9180,approx q learning,0,turned flower
9181,approx q learning,0,lose challange
9182,"smart 2: 0, 0.4",1,turned flower
9183,"smart 2: 0, 0.4",1,lose challange
9184,"smart 2: 0, 0.4",1,turned flower
9185,"smart 2: 0, 0.4",1,turned flower
9186,"smart 2: 0, 0.4",1,turned flower
9187,"smart 2: 0, 0.4",1,win challange
9188,"smart 2: 0, 0.4",1,turned flower
9189,"smart 2: 0, 0.4",1,turned flower
9190,"smart 2: 0, 0.4",1,turned flower
9191,"smart 2: 0, 0.4",1,win challange
9192,"smart 2: 2, 0.6",2,turned flower
9193,"smart 2: 2, 0.6",2,self lose challange
9194,"smart 2: 2, 0.6",2,turned flower
9195,"smart 2: 2, 0.6",2,self lose challange
9196,"smart 2: 0, 0.4",1,turned flower
9197,"smart 2: 0, 0.4",1,turned flower
9198,"smart 2: 0, 0.4",1,turned flower
9199,"smart 2: 0, 0.4",1,win challange
9200,"smart 2: 2, 0.6",2,turned flower
9201,"smart 2: 2, 0.6",2,self lose challange
9202,"smart 2: 2, 0.6",2,turned flower
9203,"smart 2: 2, 0.6",2,turned flower
9204,"smart 2: 2, 0.6",2,lose game
9205,"smart 2: 0, 0.4",1,turned flower
9206,"smart 2: 0, 0.4",1,lose challange
9207,"smart 2: 0, 0.4",1,self lose challange
9208,approx q learning,0,turned flower
9209,approx q learning,0,turned flower
9210,approx q learning,0,lose challange
9211,"smart 2: 0, 0.4",1,turned flower
9212,"smart 2: 0, 0.4",1,turned flower
9213,"smart 2: 0, 0.4",1,turned flower
9214,"smart 2: 0, 0.4",1,lose challange
9215,approx q learning,0,turned flower
9216,approx q learning,0,turned flower
9217,approx q learning,0,lose challange
9218,"smart 2: 0, 0.4",1,turned flower
9219,"smart 2: 0, 0.4",1,lose game
9220,approx q learning,0,turned flower
9221,approx q learning,0,turned flower
9222,approx q learning,0,lose challange
9223,approx q learning,0,win challange
9224,approx q learning,0,win challange
9225,"smart 2: 0, 0.6",3,self lose challange
9226,"smart 2: 2, 0.6",2,turned flower
9227,"smart 2: 2, 0.6",2,turned flower
9228,"smart 2: 2, 0.6",2,lose challange
9229,"smart 2: 0, 0.6",3,self lose challange
9230,"smart 2: 0, 0.6",3,turned flower
9231,"smart 2: 0, 0.6",3,self lose challange
9232,"smart 2: 2, 0.6",2,self lose challange
9233,"smart 2: 0, 0.4",1,self lose challange
9234,"smart 2: 0, 0.4",1,self lose challange
9235,"smart 2: 2, 0.6",2,turned flower
9236,"smart 2: 2, 0.6",2,win challange
9237,"smart 2: 2, 0.6",2,self lose challange
9238,"smart 2: 0, 0.4",1,turned flower
9239,"smart 2: 0, 0.4",1,turned flower
9240,"smart 2: 0, 0.4",1,turned flower
9241,"smart 2: 0, 0.4",1,win challange
9242,approx q learning,0,turned flower
9243,approx q learning,0,lose challange
9244,"smart 2: 0, 0.4",1,self lose challange
9245,"smart 2: 2, 0.6",2,turned flower
9246,"smart 2: 2, 0.6",2,lose game
9247,"smart 2: 0, 0.4",1,turned flower
9248,"smart 2: 0, 0.4",1,turned flower
9249,"smart 2: 0, 0.4",1,win challange
9250,"smart 2: 2, 0.6",2,turned flower
9251,"smart 2: 2, 0.6",2,turned flower
9252,"smart 2: 2, 0.6",2,lose challange
9253,"smart 2: 2, 0.6",2,self lose challange
9254,"smart 2: 2, 0.6",2,self lose challange
9255,"smart 2: 0, 0.6",3,turned flower
9256,"smart 2: 0, 0.6",3,lose challange
9257,"smart 2: 2, 0.6",2,turned flower
9258,"smart 2: 2, 0.6",2,lose game
9259,"smart 2: 0, 0.6",3,turned flower
9260,"smart 2: 0, 0.6",3,lose challange
9261,"smart 2: 0, 0.6",3,turned flower
9262,"smart 2: 0, 0.6",3,lose challange
9263,"smart 2: 0, 0.6",3,turned flower
9264,"smart 2: 0, 0.6",3,lose game
9265,"smart 2: 0, 0.4",1,turned flower
9266,"smart 2: 0, 0.4",1,lose challange
9267,"smart 2: 0, 0.4",1,turned flower
9268,"smart 2: 0, 0.4",1,self lose challange
9269,"smart 2: 0, 0.4",1,win challange
9270,"smart 2: 0, 0.4",1,win challange
9271,"smart 2: 2, 0.6",2,turned flower
9272,"smart 2: 2, 0.6",2,lose challange
9273,"smart 2: 0, 0.4",1,turned flower
9274,"smart 2: 0, 0.4",1,self lose challange
9275,"smart 2: 0, 0.6",3,self lose challange
9276,"smart 2: 0, 0.6",3,self lose challange
9277,approx q learning,0,turned flower
9278,approx q learning,0,turned flower
9279,approx q learning,0,turned flower
9280,approx q learning,0,win challange
9281,"smart 2: 0, 0.4",1,turned flower
9282,"smart 2: 0, 0.4",1,turned flower
9283,"smart 2: 0, 0.4",1,lose challange
9284,"smart 2: 0, 0.6",3,self lose challange
9285,"smart 2: 2, 0.6",2,turned flower
9286,"smart 2: 2, 0.6",2,turned flower
9287,"smart 2: 2, 0.6",2,lose challange
9288,"smart 2: 0, 0.4",1,turned flower
9289,"smart 2: 0, 0.4",1,turned flower
9290,"smart 2: 0, 0.4",1,turned flower
9291,"smart 2: 0, 0.4",1,win challange
9292,"smart 2: 0, 0.4",1,turned flower
9293,"smart 2: 0, 0.4",1,self lose challange
9294,"smart 2: 0, 0.4",1,turned flower
9295,"smart 2: 0, 0.4",1,turned flower
9296,"smart 2: 0, 0.4",1,turned flower
9297,"smart 2: 0, 0.4",1,win challange
9298,"smart 2: 2, 0.6",2,turned flower
9299,"smart 2: 2, 0.6",2,lose challange
9300,approx q learning,0,turned flower
9301,approx q learning,0,lose challange
9302,"smart 2: 2, 0.6",2,self lose challange
9303,"smart 2: 2, 0.6",2,turned flower
9304,"smart 2: 2, 0.6",2,turned flower
9305,"smart 2: 2, 0.6",2,lose challange
9306,"smart 2: 0, 0.4",1,self lose challange
9307,approx q learning,0,turned flower
9308,approx q learning,0,lose challange
9309,"smart 2: 0, 0.4",1,turned flower
9310,"smart 2: 0, 0.4",1,turned flower
9311,"smart 2: 0, 0.4",1,turned flower
9312,"smart 2: 0, 0.4",1,turned flower
9313,"smart 2: 0, 0.4",1,win challange
9314,"smart 2: 0, 0.4",1,self lose challange
9315,"smart 2: 0, 0.6",3,self lose challange
9316,"smart 2: 2, 0.6",2,turned flower
9317,"smart 2: 2, 0.6",2,turned flower
9318,"smart 2: 2, 0.6",2,turned flower
9319,"smart 2: 2, 0.6",2,turned flower
9320,"smart 2: 2, 0.6",2,turned flower
9321,"smart 2: 2, 0.6",2,lose game
9322,approx q learning,0,turned flower
9323,approx q learning,0,lose challange
9324,approx q learning,0,turned flower
9325,approx q learning,0,turned flower
9326,approx q learning,0,lose game
9327,"smart 2: 0, 0.6",3,turned flower
9328,"smart 2: 0, 0.6",3,lose challange
9329,"smart 2: 0, 0.4",1,turned flower
9330,"smart 2: 0, 0.4",1,turned flower
9331,"smart 2: 0, 0.4",1,lose challange
9332,"smart 2: 0, 0.4",1,win challange
9333,"smart 2: 0, 0.6",3,self lose challange
9334,"smart 2: 0, 0.6",3,self lose challange
9335,"smart 2: 0, 0.4",1,self lose challange
9336,"smart 2: 0, 0.6",3,turned flower
9337,"smart 2: 0, 0.6",3,lose challange
9338,"smart 2: 2, 0.6",2,self lose challange
9339,"smart 2: 2, 0.6",2,turned flower
9340,"smart 2: 2, 0.6",2,lose challange
9341,"smart 2: 0, 0.6",3,self lose game
9342,"smart 2: 0, 0.4",1,self lose challange
9343,approx q learning,0,turned flower
9344,approx q learning,0,turned flower
9345,approx q learning,0,win challange
9346,"smart 2: 2, 0.6",2,turned flower
9347,"smart 2: 2, 0.6",2,win challange
9348,"smart 2: 0, 0.4",1,turned flower
9349,"smart 2: 0, 0.4",1,turned flower
9350,"smart 2: 0, 0.4",1,win challange
9351,"smart 2: 2, 0.6",2,self lose challange
9352,"smart 2: 0, 0.4",1,turned flower
9353,"smart 2: 0, 0.4",1,lose challange
9354,approx q learning,0,turned flower
9355,approx q learning,0,lose challange
9356,"smart 2: 2, 0.6",2,turned flower
9357,"smart 2: 2, 0.6",2,lose game
9358,approx q learning,0,turned flower
9359,approx q learning,0,win challange
9360,"smart 2: 0, 0.4",1,turned flower
9361,"smart 2: 0, 0.4",1,lose challange
9362,"smart 2: 0, 0.4",1,self lose challange
9363,"smart 2: 0, 0.4",1,turned flower
9364,"smart 2: 0, 0.4",1,lose challange
